"Security Principle ",asb,"asb_id","asset_type","cis_control","cis_control_name","cis_control_name_long","cis_safeguard_id","cis_v8_ids","control_domain",description,ig1,ig2,ig3,"policy_guid",recommendation,relationship,"security_function","security_principal",title
,"IR-2","IR-2","N/A",17,"Incident Response Management
Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management
17 - Incident Response Management","17.1
17.3
17.6","17.1 - Designate Personnel to Manage Incident Handling
17.3 - Establish and Maintain an Enterprise Process for Reporting Incidents
17.6 - Define Mechanisms for Communicating During Incident Response","Incident Response","Designate one key person, and at least one backup, who will manage the enterprise’s incident handling process. Management personnel are responsible for the coordination and documentation of incident response and recovery efforts and can consist of employees internal to the enterprise, third-party vendors, or a hybrid approach. If using a third-party vendor, designate at least one person internal to the enterprise to oversee any third-party work. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain an enterprise process for the workforce to report security incidents. The process includes reporting timeframe, personnel to report to, mechanism for reporting, and the minimum information to be reported. Ensure the process is publicly available to all of the workforce. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Determine which primary and secondary mechanisms will be used to communicate and report during a security incident. Mechanisms can include phone calls, emails, or letters. Keep in mind that certain mechanisms, such as emails, can be affected during a security incident. Review annually, or when significant enterprise changes occur that could impact this Safeguard.","1
0",1,1,"6e2593d9-add6-4083-9c9b-4b7d2188c899","Preparation - setup incident notification","Subset
Superset",Respond,"Ensure the security alerts and incident notification from the cloud service provider's platform and your environments can be received by correct contact in your incident response organization.","Designate Personnel to Manage Incident Handling
Establish and Maintain an Enterprise Process for Reporting Incidents
Define Mechanisms for Communicating During Incident Response"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"0a9fbe0d-c5c4-4da8-87d8-f4fd77338835","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"0e6763cc-5078-4e64-889d-ff4d9a839047","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"2913021d-f2fd-4f3d-b958-22354e2bdbcb","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"308fbb08-4ab8-4e67-9b29-592e93fb94fa","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"4da35fc9-c9e7-4960-aec9-797fe7d9051d","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"523b5cd1-3e23-492f-a539-13118b6d1e3a","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"6581d072-105e-4418-827f-bd446d56421b","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"7fe3b40f-802b-4cdd-8bd4-fd799c948cc2","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"abfb4388-5bf4-4ad7-ba82-2cd2f41ceae9","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"abfb7388-5bf4-4ad7-ba99-2cd2f41cebb9","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"bdc59948-5574-49b3-bb91-76b7c986428d","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"c25d9a16-bc35-4e15-a7e5-9db606bf9ed4","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,"IR-3
IR-5","IR-3","N/A",17,"Incident Response Management","17 - Incident Response Management","17.9","17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,0,1,"c3d20c29-b36d-48fe-808b-99a87530ad99","Detection and analysis - create incidents based on high-quality alerts
Detection and analysis - prioritize incidents",Subset,Recover,"Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.","Establish and Maintain Security Incident Thresholds"
,,"IR-4",,,,,,"N/A","Incident Response",,,,,"b6e2945c-0b7b-40f5-9233-7a5323b5cdc6","Detection and analysis - investigate an incident",,,,
,"IR-1
IR-5
GS-7
IR-3","IR-5","N/A",17,"Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management","17.4
17.9","17.4 - Establish and Maintain an Incident Response Process
17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain an incident response process that addresses roles and responsibilities, compliance requirements, and a communication plan. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,"1
0",1,"0a9fbe0d-c5c4-4da8-87d8-f4fd77338835","Preparation - update incident response plan and handling process
Detection and analysis - prioritize incidents
Define and implement logging, threat detection and incident response strategy
Detection and analysis - create incidents based on high-quality alerts","Superset
Subset","Respond
Recover","Ensure your organization follows industry best practice to develop processes and plans to respond to security incidents on the cloud platforms. Be mindful about the shared responsibility model and the variances across IaaS, PaaS and SaaS services. This will have a direct impact to how you will collaborate with your cloud provider in incident response and handling activities such as incident notification and triage, evidence collection, investigation, eradication and recovery.

Regularly test the incident response plan and handling process to ensure they're up to date.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.
N/A

Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.","Establish and Maintain an Incident Response Process
Establish and Maintain Security Incident Thresholds"
,"IR-1
IR-5
GS-7
IR-3","IR-5","N/A",17,"Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management","17.4
17.9","17.4 - Establish and Maintain an Incident Response Process
17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain an incident response process that addresses roles and responsibilities, compliance requirements, and a communication plan. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,"1
0",1,"0e6763cc-5078-4e64-889d-ff4d9a839047","Preparation - update incident response plan and handling process
Detection and analysis - prioritize incidents
Define and implement logging, threat detection and incident response strategy
Detection and analysis - create incidents based on high-quality alerts","Superset
Subset","Respond
Recover","Ensure your organization follows industry best practice to develop processes and plans to respond to security incidents on the cloud platforms. Be mindful about the shared responsibility model and the variances across IaaS, PaaS and SaaS services. This will have a direct impact to how you will collaborate with your cloud provider in incident response and handling activities such as incident notification and triage, evidence collection, investigation, eradication and recovery.

Regularly test the incident response plan and handling process to ensure they're up to date.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.
N/A

Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.","Establish and Maintain an Incident Response Process
Establish and Maintain Security Incident Thresholds"
,"IR-1
IR-5
GS-7
IR-3","IR-5","N/A",17,"Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management","17.4
17.9","17.4 - Establish and Maintain an Incident Response Process
17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain an incident response process that addresses roles and responsibilities, compliance requirements, and a communication plan. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,"1
0",1,"2913021d-f2fd-4f3d-b958-22354e2bdbcb","Preparation - update incident response plan and handling process
Detection and analysis - prioritize incidents
Define and implement logging, threat detection and incident response strategy
Detection and analysis - create incidents based on high-quality alerts","Superset
Subset","Respond
Recover","Ensure your organization follows industry best practice to develop processes and plans to respond to security incidents on the cloud platforms. Be mindful about the shared responsibility model and the variances across IaaS, PaaS and SaaS services. This will have a direct impact to how you will collaborate with your cloud provider in incident response and handling activities such as incident notification and triage, evidence collection, investigation, eradication and recovery.

Regularly test the incident response plan and handling process to ensure they're up to date.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.
N/A

Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.","Establish and Maintain an Incident Response Process
Establish and Maintain Security Incident Thresholds"
,"IR-1
IR-5
GS-7
IR-3","IR-5","N/A",17,"Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management","17.4
17.9","17.4 - Establish and Maintain an Incident Response Process
17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain an incident response process that addresses roles and responsibilities, compliance requirements, and a communication plan. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,"1
0",1,"308fbb08-4ab8-4e67-9b29-592e93fb94fa","Preparation - update incident response plan and handling process
Detection and analysis - prioritize incidents
Define and implement logging, threat detection and incident response strategy
Detection and analysis - create incidents based on high-quality alerts","Superset
Subset","Respond
Recover","Ensure your organization follows industry best practice to develop processes and plans to respond to security incidents on the cloud platforms. Be mindful about the shared responsibility model and the variances across IaaS, PaaS and SaaS services. This will have a direct impact to how you will collaborate with your cloud provider in incident response and handling activities such as incident notification and triage, evidence collection, investigation, eradication and recovery.

Regularly test the incident response plan and handling process to ensure they're up to date.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.
N/A

Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.","Establish and Maintain an Incident Response Process
Establish and Maintain Security Incident Thresholds"
,"IR-1
IR-5
GS-7
IR-3","IR-5","N/A",17,"Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management","17.4
17.9","17.4 - Establish and Maintain an Incident Response Process
17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain an incident response process that addresses roles and responsibilities, compliance requirements, and a communication plan. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,"1
0",1,"4da35fc9-c9e7-4960-aec9-797fe7d9051d","Preparation - update incident response plan and handling process
Detection and analysis - prioritize incidents
Define and implement logging, threat detection and incident response strategy
Detection and analysis - create incidents based on high-quality alerts","Superset
Subset","Respond
Recover","Ensure your organization follows industry best practice to develop processes and plans to respond to security incidents on the cloud platforms. Be mindful about the shared responsibility model and the variances across IaaS, PaaS and SaaS services. This will have a direct impact to how you will collaborate with your cloud provider in incident response and handling activities such as incident notification and triage, evidence collection, investigation, eradication and recovery.

Regularly test the incident response plan and handling process to ensure they're up to date.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.
N/A

Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.","Establish and Maintain an Incident Response Process
Establish and Maintain Security Incident Thresholds"
,"IR-1
IR-5
GS-7
IR-3","IR-5","N/A",17,"Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management","17.4
17.9","17.4 - Establish and Maintain an Incident Response Process
17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain an incident response process that addresses roles and responsibilities, compliance requirements, and a communication plan. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,"1
0",1,"523b5cd1-3e23-492f-a539-13118b6d1e3a","Preparation - update incident response plan and handling process
Detection and analysis - prioritize incidents
Define and implement logging, threat detection and incident response strategy
Detection and analysis - create incidents based on high-quality alerts","Superset
Subset","Respond
Recover","Ensure your organization follows industry best practice to develop processes and plans to respond to security incidents on the cloud platforms. Be mindful about the shared responsibility model and the variances across IaaS, PaaS and SaaS services. This will have a direct impact to how you will collaborate with your cloud provider in incident response and handling activities such as incident notification and triage, evidence collection, investigation, eradication and recovery.

Regularly test the incident response plan and handling process to ensure they're up to date.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.
N/A

Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.","Establish and Maintain an Incident Response Process
Establish and Maintain Security Incident Thresholds"
,"IR-1
IR-5
GS-7
IR-3","IR-5","N/A",17,"Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management","17.4
17.9","17.4 - Establish and Maintain an Incident Response Process
17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain an incident response process that addresses roles and responsibilities, compliance requirements, and a communication plan. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,"1
0",1,"6581d072-105e-4418-827f-bd446d56421b","Preparation - update incident response plan and handling process
Detection and analysis - prioritize incidents
Define and implement logging, threat detection and incident response strategy
Detection and analysis - create incidents based on high-quality alerts","Superset
Subset","Respond
Recover","Ensure your organization follows industry best practice to develop processes and plans to respond to security incidents on the cloud platforms. Be mindful about the shared responsibility model and the variances across IaaS, PaaS and SaaS services. This will have a direct impact to how you will collaborate with your cloud provider in incident response and handling activities such as incident notification and triage, evidence collection, investigation, eradication and recovery.

Regularly test the incident response plan and handling process to ensure they're up to date.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.
N/A

Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.","Establish and Maintain an Incident Response Process
Establish and Maintain Security Incident Thresholds"
,"IR-1
IR-5
GS-7
IR-3","IR-5","N/A",17,"Incident Response Management
Incident Response Management","17 - Incident Response Management
17 - Incident Response Management","17.4
17.9","17.4 - Establish and Maintain an Incident Response Process
17.9 - Establish and Maintain Security Incident Thresholds","Incident Response","Establish and maintain an incident response process that addresses roles and responsibilities, compliance requirements, and a communication plan. Review annually, or when significant enterprise changes occur that could impact this Safeguard.
Establish and maintain security incident thresholds, including, at a minimum, differentiating between an incident and an event. Examples can include: abnormal activity, security vulnerability, security weakness, data breach, privacy incident, etc. Review annually, or when significant enterprise changes occur that could impact this Safeguard.",0,"1
0",1,"7fe3b40f-802b-4cdd-8bd4-fd799c948cc2","Preparation - update incident response plan and handling process
Detection and analysis - prioritize incidents
Define and implement logging, threat detection and incident response strategy
Detection and analysis - create incidents based on high-quality alerts","Superset
Subset","Respond
Recover","Ensure your organization follows industry best practice to develop processes and plans to respond to security incidents on the cloud platforms. Be mindful about the shared responsibility model and the variances across IaaS, PaaS and SaaS services. This will have a direct impact to how you will collaborate with your cloud provider in incident response and handling activities such as incident notification and triage, evidence collection, investigation, eradication and recovery.

Regularly test the incident response plan and handling process to ensure they're up to date.
Provide context to security operations team on which incidents to focus on first based on alert severity and asset sensitivity defined in your organization's incident response plan.
N/A

Ensure you have a process to create high-quality alerts and measure the quality of alerts. This allows you to learn lessons from past incidents and prioritize alerts for analysts, so they don't waste time on false positives.

High-quality alerts can be built based on experience from past incidents, validated community sources, and tools designed to generate and clean up alerts by fusing and correlating diverse signal sources.","Establish and Maintain an Incident Response Process
Establish and Maintain Security Incident Thresholds"
